5.460000000000000000e+03
7.585000000000000000e+03
1.386800000000000000e+04
2.378800000000000000e+04
3.734400000000000000e+04
5.401500000000000000e+04
7.327900000000000000e+04
9.409700000000000000e+04
1.164670000000000000e+05
1.388300000000000000e+05
1.617050000000000000e+05
1.830130000000000000e+05
2.032740000000000000e+05
2.209280000000000000e+05
2.364980000000000000e+05
2.489420000000000000e+05
2.582640000000000000e+05
2.634220000000000000e+05
2.654600000000000000e+05
2.633380000000000000e+05
2.580960000000000000e+05
2.486980000000000000e+05
2.361820000000000000e+05
2.205520000000000000e+05
2.028460000000000000e+05
1.825470000000000000e+05
1.612150000000000000e+05
1.383300000000000000e+05
1.159730000000000000e+05
9.362300000000000000e+04
7.284100000000000000e+04
5.362500000000000000e+04
3.701600000000000000e+04
2.353200000000000000e+04
1.369200000000000000e+04
7.495000000000000000e+03
